pub_identity,detail_name,address,category,detail_latitude,detail_longitude,extra,place,ranking,website,url,color,scenic,sport,garden,music,roast,brunch,late,quiz,pool,dart,entertain,history,favourite,cocktail,beer,wine,outdoor,restaurant,nofeature,private,dj,comedy,karaoke,timeout,hours,monday,tuesday,wednesday,thursday,friday,saturday,sunday,station_name
46179aca-6f27-4242-9f71-f1c2b420f94c,Electric Bar & Diner,"27 Poultry, EC2R 8AJ",Bar,51.51390601934093,-0.0896132737398147,"Easygoing restaurant offering generous burgers & cocktails, plus grilled steak & fish dishes.",ChIJwbkvJt8DdkgRLkGoBjVR6t8,4.5,https://www.thened.com/london/restaurants/electric-bar-and-diner,https://maps.google.com/?cid=16134797903195029806,#808000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Bank
57fbcd08-b7c0-4279-b268-7600aa09cc98,"Williamson""s Tavern","1 Groveland Ct, EC4M 9EH",Bar,51.51324480076968,-0.0939705222845077,"Long-serving pub in 1930s style, former residence of the Lord Mayors of London (open weekdays only).",ChIJQ6PMnaoEdkgRL2rrBpZv02Y,4.3,https://www.nicholsonspubs.co.uk/restaurants/london/williamsonstaverngrovelandcourtlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=7409388502106466863,#808000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Mansion House
9430e071-be89-43fc-8198-1078c99be6a0,Juno Rooms,"67-69 Watling St, EC4M 9DT",Bar,51.51300630904028,-0.0932614132761955,"Traditional & modern wines served by glass, carafe & bottle accompanied by a seasonal, British menu.",ChIJ3fVn1vEDdkgRXgeZoq354xk,4.1,http://www.urbanpubsandbars.com/venues/juno-rooms?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=1865609194814113630,#808000,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Mansion House
96ffc2fb-55cd-4c1b-a52c-707767216645,Core Bar,"10-15 Queen St, EC4N 1TY",Bar,51.51297229830697,-0.0926572456955909,"A mix of contemporary and futuristic interiors in separate lounge, club and chill out bars.",ChIJNQsDclUDdkgRvZqcNZvdRgM,4.0,https://www.corebar.co.uk/london?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=236119689172654781,#808000,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,991e8735-6124-41fd-a833-352534fb42f8,dc09b346-8c82-4480-a15f-97c7cf2ccc90,,,,f18330e-6de3-42f6-b7d8-10119420d7c8,c62aaf66-70f2-45bc-8540-c4d5e8dbb941,Mansion House
16f76f29-ae95-49a7-8591-27ab87dd1bf4,"The Pavilion End, St Paul""s","23 Watling St, EC4M 9BR",Bar,51.51301528119268,-0.0939688459038734,"Bustling City pub with classic British menu, cask ales on draught and sport on multiple TVs.",ChIJxSm2gqoEdkgR8QXyqlo5k2A,4.2,https://www.pavilionendpub.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P157&y_source=1_MTIyMzcxNjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=6958968910795376113,#808000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Mansion House
859eb4d9-ba6e-43d6-b14b-275cf2a0b5ad,The Belleville Brewing Co.,"44 Jaggard Way, SW12 8SG",Other,51.44560129823002,-0.1620128005743026,Taproom with live music but closed Mon,ChIJrzjxPMIFdkgRJ_sBYFGyLOk,4.7,http://bellevillebrewing.co.uk/,https://maps.google.com/?cid=16802000372385315623,#808000,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,fd25f32d-9729-49cb-91ff-27c4a4ecf395,,,,,,,Wandsworth Common
955ae281-5169-495d-ac79-8900c326b1a0,The Hope,"1 Bellevue Rd, Upper Tooting, SW17 7EG",Bar,51.44620331759987,-0.1653581857681274,"Dog-friendly pub overlooking Wandsworth Common, serving handmade burgers and global beers.",ChIJuwk28-kFdkgRe3JOWQcIYs4,4.3,https://www.thehopepub.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=14871457747186905723,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,,,,,,,Wandsworth Common
21ba3669-2407-4fa3-928f-3ab6943c4917,The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Rd, SW16 1HJ",Bar,51.43010173941671,-0.1298551261425018,"Straightforward, traditional pub with outside seating, serving real ales and all-day pub grub.",ChIJvauKvoIGdkgRxZ4fEa6AEnI,4.1,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham,https://maps.google.com/?cid=8219773755004526277,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Streatham
3fae6292-bea4-4022-95ae-3dd2b2554e23,Heathcote & Star,"344 Grove Green Rd, E11 4EA",Bar,51.56589104498112,0.0022674724459648,Traditional community pub with a large room hosting regular live music and private events.,ChIJL4ygEH2n2EcRw4qpPD3oI9A,4.3,https://heathcoteandstar.co.uk/,https://maps.google.com/?cid=14998086533782276803,#808000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Leytonstone High Road
662486bd-2954-486f-8cb3-d23dce0357ab,The Victoria Tavern Public House,"165 Smarts Ln, IG10 4BP",Bar,51.64878121982483,0.05095224827528,"Real ale, grills and seafood dishes in oak-beamed, 19th-century pub with log fire, plus lush garden.",ChIJV8mvT6yh2EcRZx-A7vgm4og,4.4,https://thevictoriatavern.co.uk/,https://maps.google.com/?cid=9863488984489926503,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Loughton
06f154c0-d04f-45a7-9c9b-2832b779a411,The Culpeper,"40 Commercial St, E1 6LP",Bar,51.51691278399358,-0.073026493191719,"Upscale pub fare & creative cocktails served in an airy, industrial-chic space with a roof garden.",ChIJAfrz4lYxcEERCMgjl3xkNDI,4.3,http://www.theculpeper.com/,https://maps.google.com/?cid=3617626886959777800,#808000,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Aldgate East
6b75d781-b8c3-490d-b586-116dd69cad7c,The Lexington,"96-98 Pentonville Rd, N1 9JB",Bar,51.53177135275627,-0.1114417612552642,"High-ceilinged bar with sofas, serving US draught beers & whiskies, plus a live music room upstairs.",ChIJI6PU40MbdkgR-IqFrYH-Nx8,4.3,http://www.thelexington.co.uk/,https://maps.google.com/?cid=2249546371810298616,#808000,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18375aba-2024-4d17-b953-13b697504fcd,,3f05d822-16c1-4d5e-ad9e-e11ab12a89a5,25c74236-b7d0-4c37-9d5e-d584c9e8f64a,3eeefaa6-d1cb-4eda-bdb6-f043a79c62b2,7f03c8c2-af8c-488b-8898-72ff352e0d7b,0,Angel
ed530a98-058f-4b2d-afb1-2adc4916e305,The Harrison Pub & Hotel,"28 Harrison St, WC1H 8JF",Bar,51.52761230160622,-0.120507963001728,"Gastropub offering a modern European menu, live music and simple rooms with free WiFi and breakfast.",ChIJzX7hrDkbdkgRtP9mz-gMYJU,4.4,https://harrisonbar.co.uk/,https://maps.google.com/?cid=10763617303467065268,#808000,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6959ff7b-c82e-4f5a-89db-ada8fbca3017,,,,,,,Kings Cross
80aeb850-5686-44ac-8e1b-424ef9cea747,"The World""s End","174 Camden High St, NW1 0NS",Bar,51.53914199328301,-0.1422013342380523,"Traditional corner pub with mezzanine and fireplace, drawing a mixed crowd from Camden Market.",ChIJjeItM-AadkgREysmgYamTB8,4.4,http://www.theworldsend.co.uk/,https://maps.google.com/?cid=2255360610028366611,#808000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Camden Town
a81d00e5-7e30-4a8d-a012-acadc43c01b0,The Slaughtered Lamb,"34-35 Great Sutton St, EC1V 0DX",Bar,51.52335294770036,-0.101194716989994,Live music and comedy with burgers and craft beers in lounge bar with floorboards and leather sofas.,ChIJs8uE3FAbdkgRdzW8CuAgtxE,4.3,https://www.theslaughteredlambpub.com/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=1276525166007694711,#808000,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1bd787e-8b8f-4b4a-a1c9-f680fb452d58,ff70056c-518d-44c9-b471-293d1255369c,82de3975-b1db-4dd1-bad1-49e2aab305dd,Barbican
b38678b1-85a6-418e-8741-4957ee3f7f5c,Orbit Beers Brewery & Taproom,"225 & 228 Fielding St, SE17 3HD",Bar,51.48501273170223,-0.095936581492424,"House brews & pub grub served up in a rustic, industrial space with outdoor seating & a hip vibe.",ChIJ2XcJGp0EdkgRIIjVHsP-w9c,4.8,http://www.orbitbeers.com/,https://maps.google.com/?cid=15547550452602472480,#808000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,c6b92649-375a-41fc-a873-62ca39d166d9,b3f75416-6a7c-4cdc-8e9a-919529652385,,,,,,Kennington
45852adf-75c3-4eb0-b99e-e9df1e047206,Fox on the Hill - JD Wetherspoon,"149 Denmark Hill, SE5 8EH",Bar,51.4652506965987,-0.0895844399929046,"Airy hostelry with conservatory area, offering real ales, meal deals and a children""s"" menu.",ChIJGy8KWYYDdkgR3qAadAMQmSw,3.9,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-fox-on-the-hill-camberwell,https://maps.google.com/?cid=3213617416124408030,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Denmark Hill
3ce5eac8-17c9-4a33-aba1-c10f695660ef,The Kernel Brewery Arch 7 Taproom,"Dockley Road Industrial Estate, Dockley Rd, SE16 3SF",Bar,51.49591010673696,-0.0688321888446807,Taproom open Thur-Sun only,ChIJH5QKvD8DdkgRhkIIjPF2UAE,4.7,http://www.thekernelbrewery.com/,https://maps.google.com/?cid=94706371983327878,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83e320d1-7626-4dc8-82b1-f8c3586a262f,86ede56b-08ae-45f8-bdf3-c0e731625d47,b57ad63c-9901-4ce8-8d43-82a050ff726d,,,,,Bermondsey
62d2a587-2e8c-41e0-8e7d-90737363d45e,The Gregorian,"96 Jamaica Rd, SE16 4SQ",Other,51.49760248269072,-0.0663702562451362,European-influenced pub grub & brews in a spacious locale with outdoor seating & a lively vibe.,ChIJ67sU6z4DdkgR_KH2yr-roC0,4.2,http://thegregorian.co.uk/,https://maps.google.com/?cid=3287816568212726268,#808000,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,b4254b63-9ba9-4392-9a5d-177a84019c63,,,,,,,Bermondsey
2cd9035f-af04-41dd-b63c-f47b75c90a8f,The Nightingale,"97 Nightingale Ln, SW12 8NX",Bar,51.450079371648926,-0.1578309014439582,"Compact brick pub with traditional decor, serving British grub and CAMRA-approved real ales.",ChIJv5EbOscFdkgR5qLYfUKiQJs,4.4,https://www.thenightingalebalham.co.uk/,https://maps.google.com/?cid=11187119880851202790,#808000,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,2c2dcbd8-f2ec-4187-9cd6-fb14194b5a80,,,,,Wandsworth Common
3ebbdbe5-032f-4cc3-ad27-424c04fbf30e,Princess of Wales,"146 Lea Bridge Rd, E5 9RB",Bar,51.56187184251651,-0.0457816198468208,Stylishly renovated Victorian pub with a gastro menu and an outdoor terrace.,ChIJjQX3T6sddkgRt-e8wYemD_Y,4.3,https://www.princessofwalesclapton.co.uk/,https://maps.google.com/?cid=17730573359982110647,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Clapton
7eb2bc28-8b0c-4409-be4a-13cd97394d9b,Bohemia House,"74 W End Ln, NW6 2LX",Bar,51.54483735317766,-0.1915911957621574,Restaurant/bar with a beer garden that started as a meeting place for Czechs and Slovaks after WWII.,ChIJv3WWdXcQdkgReXmHuXh-kTY,4.3,https://bohemiahouse.london/,https://maps.google.com/?cid=3932063006644992377,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,West Hampstead
85f36fdf-63f5-4b98-ad76-21b2ba5ef8dd,The Railway,"100 W End Ln, NW6 2LU",Bar,51.54630085358773,-0.1908958330750465,"Neighbourhood pub that was once home to gigs by Jimi Hendrix, Cream and the Rolling Stones.",ChIJE19hgXcQdkgR9l--CD4wotQ,4.2,https://www.greeneking.co.uk/pubs/greater-london/railway-west-hampstead?utm_source=g_places&utm_medium=locations&utm_campaign=CH_pubpage,https://maps.google.com/?cid=15321861925260648438,#808000,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,213d6820-a491-4eb1-8597-c6b3daebae20,bab84381-0a71-4fe3-b4bf-cd98f6dd15e7,17007288-4eb3-4f89-9100-3b5121272e64,West Hampstead
9cbd4a94-74c1-4848-a59d-26bf708c61db,The Rose & Crown,"140 Tooting Bec Rd, SW17 8BH",Bar,51.43300931323834,-0.1543021202087402,"Festive local pub with a patio & big screen TVs serving inventive pizzas, craft beer & cocktails.",ChIJAYddTtgFdkgRTOj2cRJluPw,4.5,https://www.frontierpubs.co.uk/pub/the-rose-and-crown/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=18210416223168424012,#808000,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0393b17-2e54-482a-84ad-2c9ddd5aa777,Tooting Bec
bfe9cb5f-28a3-45b0-94dd-9e0a55860a1e,Wheatsheaf,"2 Upper Tooting Rd, SW17 7TS",Bar,51.43569494437698,-0.1600460708141327,"High-ceilinged, red-brick pub with a laid-back vibe serving real ales and creative British cuisine.",ChIJ5Vj7iN4FdkgR3M_TULhj-vE,4.4,http://www.urbanpubsandbars.com/venues/the-wheatsheaf?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=17436358550599487452,#808000,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,5a941527-7fbb-4c46-9f68-75f4ab956e17,,,,,2fde5aaa-02e5-473a-8d36-f34307ad6e43,Tooting Bec
8bc03630-ea34-4c77-8f1c-cfa15e9a916a,The Sultan,"78 Norman Rd, SW19 1BT",Restaurant,51.41856012843112,-0.185256153345108,"Red-brick, 1930s suburban pub offering real ales amid its wood-panelled interiors and walled garden.",ChIJE8GcEx0GdkgREBWGISqKuew,4.7,https://www.hopback.co.uk/our-pubs/the-sultan/,https://maps.google.com/?cid=17057816977198159120,#808000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,86bbb39b-a326-462a-ba2c-e08c8f47a9c6,,,,,,Colliers Wood
cf3b7582-9056-4f63-8421-67ff8fc2f156,The Corner Pin,"10 Summerstown, SW17 0AY",Bar,51.433227739600405,-0.185864008963108,Fri karaoke,ChIJIZ4Jof8FdkgR9-Ev1s1__yw,4.4,https://www.facebook.com/thecornerpinsw17/,https://maps.google.com/?cid=3242450778768531959,#808000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,a6f2a191-35b5-41d2-a2b3-cb558bf8843a,,,Earlsfield
dba3ecae-092a-4b7a-b78c-3fa24f1bf51f,The Wandle,"332 Garratt Ln, SW18 4EJ",Bar,51.44288573908561,-0.1891456916928291,"Local pub with a ping pong table and a decked beer garden, for TV sport, quizzes and live music.",ChIJ8UXo6vMFdkgRFH4CaoylEPs,4.2,https://www.wandleearlsfield.com/,https://maps.google.com/?cid=18091141725639835156,#808000,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Earlsfield
b2d52630-79bf-457d-98f8-e7bf1de62b39,The Jolly Gardeners,"214 Garratt Ln, SW18 4EA",Restaurant,51.44689727037878,-0.1894890144467353,A modern dining pub with a laid-back bar and daily specials menu served in a stylish setting.,ChIJ9yRMMV8PdkgRuwy46pn3z30,4.4,http://www.thejollygardeners.com/,https://maps.google.com/?cid=9065736815360085179,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,Earlsfield
21c31cce-9907-4570-9ace-73b22820120b,Prince of Wales,"Burton Ln, Goff's Oak, Waltham Cross EN7 6SL, United Kingdom",,51.7131206,-0.074978,,ChIJ-4fM35YhdkgRaWtr1emLTso,4.3,https://www.princeofwalesgoffsoak.co.uk/,https://maps.google.com/?cid=14577742880269101929,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Crews Hill
3993b00b-0847-4431-9392-ff60a69e1074,Park Tavern,"212 Merton Rd, SW18 5SW",Bar,51.45055575882024,-0.1994447037577629,Elegant wood panelling and fireplaces lend an old-world ambiance to this 19th-century coaching inn.,ChIJcye5Sl0PdkgRt9aOHcDJh_E,4.1,https://www.parktavernsw18.com/,https://maps.google.com/?cid=17404101111963375287,#808000,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,d9d52d68-a99b-4660-89d0-1993393a320a,,,,,Southfields
b953b279-995b-4f94-81a5-b201be523aa1,The Old Fields,"20 Replingham Rd, SW18 5LS",Restaurant,51.444706299539845,-0.2051527798175811,Outdoor seating,ChIJ4_01m0YPdkgRQJ-Pctderbc,4.3,https://www.greeneking.co.uk/pubs/greater-london/old-fields?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=13235339159344750400,#808000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Southfields
d0b56227-3c66-40d6-81d7-aa19c1f50dea,East Putney Tavern,"94-98 Upper Richmond Rd, SW15 2SP",Bar,51.4596665424991,-0.2111827209591865,"Sunny, wood-lined locale with big windows, offering European fare, craft beer, brunch & a terrace.",ChIJ__9G1xIPdkgR8b0q3CRTk9E,4.4,http://www.eastputneytavern.co.uk/,https://maps.google.com/?cid=15101505393281121777,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,39af6d0-26fd-4ac3-affa-25f51916f6c8,,,,,,East Putney
